"","MSSubClass_20","MSSubClass_30","MSSubClass_50","MSSubClass_60","MSSubClass_120","MSSubClass_160","MSZoning_C..all.","MSZoning_FV","MSZoning_RL","MSZoning_RM","LotFrontage","LotArea","Street_Pave","LotShape_IR2","LandContour_Bnk","LandContour_HLS","Utilities_AllPub","LotConfig_CulDSac","LotConfig_FR2","LandSlope_Mod","LandSlope_Sev","Neighborhood_BrkSide","Neighborhood_ClearCr","Neighborhood_Crawfor","Neighborhood_Edwards","Neighborhood_MeadowV","Neighborhood_Mitchel","Neighborhood_NoRidge","Neighborhood_NridgHt","Neighborhood_Somerst","Neighborhood_StoneBr","Neighborhood_Veenker","Condition1_Artery","Condition1_Norm","Condition1_PosA","Condition1_PosN","Condition1_RRAe","Condition1_RRAn","Condition1_RRNn","Condition2_PosA","Condition2_PosN","BldgType_1Fam","BldgType_Twnhs","BldgType_TwnhsE","HouseStyle_1.5Unf","HouseStyle_2.5Fin","HouseStyle_2.5Unf","HouseStyle_2Story","OverallQual_1","OverallQual_2","OverallQual_3","OverallQual_4","OverallQual_5","OverallQual_7","OverallQual_8","OverallQual_9","OverallQual_10","OverallCond_3","OverallCond_4","OverallCond_5","OverallCond_7","OverallCond_8","OverallCond_9","YearBuilt","YearRemodAdd","RoofStyle_Gambrel","RoofMatl_Membran","RoofMatl_Metal","RoofMatl_WdShngl","Exterior1st_BrkComm","Exterior1st_BrkFace","Exterior1st_CemntBd","Exterior1st_HdBoard","Exterior1st_ImStucc","Exterior1st_Stone","Exterior1st_VinylSd","Exterior1st_Wd.Sdng","Exterior2nd_CBlock","Exterior2nd_CmentBd","Exterior2nd_ImStucc","Exterior2nd_Other","Exterior2nd_VinylSd","MasVnrType_BrkCmn","MasVnrType_Stone","MasVnrArea","ExterQual_Ex","ExterQual_TA","ExterCond_Ex","ExterCond_Fa","ExterCond_Po","Foundation_CBlock","Foundation_PConc","Foundation_Stone","Foundation_Wood","BsmtQual_Ex","BsmtQual_TA","BsmtCond_Po","BsmtExposure_Gd","BsmtExposure_No","BsmtFinType1_GLQ","BsmtFinType1_LwQ","BsmtFinType1_Unf","BsmtFinSF1","BsmtFinType2_ALQ","BsmtFinType2_BLQ","BsmtFinSF2","TotalBsmtSF","Heating_GasA","Heating_GasW","Heating_Grav","HeatingQC_Ex","HeatingQC_TA","CentralAir_N","CentralAir_Y","Electrical_SBrkr","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual_Ex","KitchenQual_TA","TotRmsAbvGrd","Functional_Maj2","Functional_Mod","Functional_Sev","Functional_Typ","Fireplaces","FireplaceQu_Ex","FireplaceQu_Po","GarageType_2Types","GarageType_Basment","GarageType_BuiltIn","GarageYrBlt","GarageFinish_Unf","GarageCars","GarageArea","GarageQual_Ex","GarageQual_Fa","GarageQual_Gd","PavedDrive_Y","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MoSold","YrSold","SaleType_Con","SaleType_ConLD","SaleType_CWD","SaleType_New","SaleType_Oth","SaleType_WD","SaleCondition_Abnorml","SaleCondition_Family","salePrices"
"26",1,0,0,0,0,0,0,0,1,0,0.497206703910615,0.186147622406818,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2007,2007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.4644412191582,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.488459139114161,1,0,0,1,0,0,1,1,0.363166953528399,0,0,0.291570704744357,0,0,0.5,0,0.375,0.333333333333333,0,0,0.416666666666667,0,0,0,1,0.25,0,0,0,0,0,2007,0,0.6,0.598118279569892,0,0,0,1,0,0.0754716981132075,0,0,0,0,7,2009,0,0,0,0,0,1,0,0,12.4541078140223
"27",1,0,0,0,0,0,0,0,1,0,0.217877094972067,0.0849397503635133,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1951,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.102272727272727,0,0,0.318479685452163,0.280723643169058,1,0,0,0,1,0,1,1,0.162363740676994,0,0,0.130354675264855,0,0.5,0.25,0,0.375,0.333333333333333,0,0,0.25,0,0,0,1,0,0,0,0,0,0,2005,1,0.4,0.387096774193548,0,0,0,1,0.255172413793103,0.0431266846361186,0,0,0,0,5,2010,0,0,0,0,0,1,0,0,11.8115548958305
"28",1,0,0,0,0,0,0,0,1,0,0.430167597765363,0.14652826766099,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2007,2008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.145137880986938,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0.532342657342657,0,0,0,0.53150343106675,1,0,0,1,0,0,1,1,0.393000573723465,0,0,0.315522800552741,0.333333333333333,0,0.5,0,0.375,0.333333333333333,0,0,0.416666666666667,0,0,0,1,0.25,0,0,0,0,0,2008,0,0.6,0.518817204301075,0,0,0,1,0,0.0673854447439353,0,0,0,0,5,2010,0,0,0,0,0,1,0,0,12.631343648903
"29",1,0,0,0,0,0,0,0,1,0,0.145251396648045,0.216250845798362,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1957,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.558129370629371,0,0,0,0.462882096069869,1,0,0,0,1,0,1,1,0.363166953528399,0,0,0.291570704744357,0.333333333333333,0,0.25,0,0.25,0.333333333333333,0,1,0.333333333333333,0,0,0,1,0.5,0,0,0,0,0,1957,0,0.2,0.214381720430108,0,0,0,1,0.331034482758621,0.347708894878706,0,0,0,0,12,2006,0,0,0,0,0,1,0,0,12.2428914379184
"30",0,1,0,0,0,0,0,0,0,1,0.217877094972067,0.0723283569197103,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1927,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.1621958827199,1,0,0,0,0,1,0,1,0.0533562822719449,0,0,0.0428374021188392,0,0,0.25,0,0.125,0.333333333333333,0,0,0.166666666666667,0,0,0,1,0,0,0,0,0,0,1920,1,0.2,0.161290322580645,0,1,0,1,0.0563218390804598,0,0.148972602739726,0,0,0,5,2008,0,0,0,0,0,1,0,0,11.1346036226839
"31",0,0,0,0,0,0,1,0,0,0,0.162011173184358,0.103655288579203,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1920,1950,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.202432938240798,1,0,0,0,1,1,0,1,0.0903614457831325,0.323486682808717,0,0.22639336711193,0,0,0.25,0,0.375,0.333333333333333,0,1,0.333333333333333,0,0,0,1,0,0,0,0,0,0,1920,1,0.2,0.168010752688172,0,0,0,0,0,0.0727762803234501,0.294520547945205,0,0,0,7,2008,0,0,0,0,0,1,0,0,10.5966597327836
"32",1,0,0,0,0,0,0,0,1,0,0.269864778292886,0.104288737564965,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1966,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.383031815346226,1,0,0,0,0,0,1,1,0.256454388984509,0,0,0.205895900506679,0,0,0.25,0.5,0.375,0.333333333333333,0,0,0.333333333333333,0,0,0,1,0,0,0,0,0,0,1966,1,0.2,0.182123655913978,0,0,0,1,0,0.0876010781671159,0,0,0,0,6,2008,0,0,0,0,0,1,0,0,11.9140545193031
"33",1,0,0,0,0,0,0,0,1,0,0.357541899441341,0.140352140049812,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2007,2007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.384903306300686,1,0,0,1,0,0,1,1,0.258175559380379,0,0,0.207277752187932,0,0,0.5,0,0.375,0.333333333333333,0,0,0.416666666666667,0,0,0,1,0,0,0,0,0,0,2007,0,0.4,0.325268817204301,0,0,0,1,0,0.0404312668463612,0,0,0,0,1,2008,0,0,0,0,0,1,0,0,12.1001619785669
"34",1,0,0,0,0,0,0,0,1,0,0.273743016759777,0.133197045824275,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1959,1959,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.44493006993007,0,0,0,0.43605739238927,1,0,0,0,0,0,1,1,0.391853126792886,0,0,0.314601566098572,0,0.5,0.25,0.5,0.5,0.333333333333333,0,0,0.333333333333333,0,0,0,1,0.25,0,0,0,0,0,1959,0,0.4,0.300403225806452,0,0,0,1,0,0.0512129380053908,0,0,0,0,4,2010,0,0,0,0,0,1,0,0,12.0167325160771
"35",0,0,0,0,1,0,0,0,1,0,0.217877094972067,0.0865665625314925,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2005,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178519593613933,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0.503933566433566,0,0,0,0.486899563318777,1,0,0,1,0,0,1,1,0.35197934595525,0,0,0.282588668816214,0.333333333333333,0,0.5,0,0.25,0.333333333333333,1,0,0.333333333333333,0,0,0,1,0.25,0,0,0,0,0,2005,0,0.4,0.373655913978495,0,0,0,1,0.233333333333333,0.0633423180592992,0,0,0,0,8,2007,0,0,0,0,0,1,0,0,12.5335798157657
"36",0,0,0,1,0,0,0,0,1,0,0.486033519553073,0.174457609305941,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2004,2005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0957910014513788,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.348409232688709,1,0,0,1,0,0,1,1,0.228915662650602,0.639225181598063,0,0.487793643482266,0,0,0.75,0.5,0.5,0.333333333333333,0,0,0.583333333333333,0,0,0,1,0.25,0,0,0,0,1,2004,0,0.6,0.464381720430108,0,0,0,1,0.129885057471264,0.0431266846361186,0,0,0,0,9,2006,0,0,0,0,0,1,0,0,12.6410997921206
"37",1,0,0,0,0,0,0,0,1,0,0.508379888268156,0.13761679215675,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1994,1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.342170929507174,1,0,0,1,0,0,1,1,0.218875502008032,0,0,0.175725472132658,0,0,0.25,0.5,0.375,0.333333333333333,0,1,0.333333333333333,0,0,0,1,0,0,0,0,0,0,1995,1,0.4,0.451612903225806,0,0,0,1,0.450574712643678,0.0862533692722372,0,0,0,0,6,2009,0,0,0,0,0,1,0,0,11.8844959179307
"38",1,0,0,0,0,0,0,0,1,0,0.29608938547486,0.104115978750666,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1954,1990,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.471698113207547,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.530157342657343,0,0,0,0.40455396132252,1,0,0,0,0,0,1,1,0.276247848537005,0,0,0.221787194841087,0,0.5,0.25,0,0.375,0.333333333333333,0,1,0.25,0,0,0,1,0.25,0,0,0,0,0,1954,0,0.4,0.334677419354839,0,0,0,1,0,0,0,0,0,0,10,2009,0,0,0,0,0,1,0,0,11.9381997363009
"39",1,0,0,0,0,0,0,0,1,0,0.262569832402235,0.0953340723571501,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1953,2007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0.319493006993007,0,0,0,0.329694323144105,1,0,0,0,1,0,1,1,0.207401032702238,0,0,0.166513127590972,0.333333333333333,0,0.25,0,0.375,0.333333333333333,0,0,0.25,0,0,0,1,0,0,0,0,0,0,1953,1,0.2,0.165322580645161,0,0,0,1,0,0.0700808625336927,0,0,0,0,1,2010,0,0,0,0,0,1,1,0,11.5991123354811
"40",0,0,0,0,0,0,0,0,1,0,0.245810055865922,0.0682397316479751,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1955,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0.2346528973035,0,0,0.188392445877476,0,0,0.5,0,0.25,0.666666666666667,0,0,0.333333333333333,0,0,0,1,0,0,0,0,0,0,97,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2008,0,0,0,0,0,1,0,0,11.314486721294
"41",1,0,0,0,0,0,0,0,1,0,0.35195530726257,0.105929946300802,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1965,1965,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0732946298984035,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.281031468531469,0,0,0,0.339363693075483,1,0,0,1,0,0,1,1,0.283993115318417,0,0,0.228005527406725,0,0,0.5,0,0.375,0.333333333333333,0,1,0.333333333333333,0,0,0,1,0.25,0,0,0,0,0,1965,0,0.4,0.295698924731183,0,0,0,1,0,0.185983827493261,0,0,0,0,12,2006,0,0,0,0,0,1,1,0,11.9829353441964
"42",1,0,0,0,0,0,0,0,1,0,0.525139664804469,0.224658441427564,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1959,1959,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.42263986013986,0,0,0,0.421085464753587,1,0,0,0,0,0,1,1,0.285140562248996,0,0,0.228926761860894,0,0.5,0.25,0.5,0.25,0.333333333333333,0,1,0.25,0,0,0,1,0.5,0,0,0,0,0,1959,0,0.2,0.206989247311828,0,0,0,0,0,0.140161725067385,0,0,0,0,7,2007,0,0,0,0,0,1,0,0,12.043559598368
"43",0,0,0,0,0,0,0,0,1,0,0.269864778292886,0.113444954722794,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1983,1983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.326486013986014,0,0,0.0609436435124509,0.262008733624454,1,0,0,0,0,0,1,1,0.157773952954676,0,0,0.126669737448181,0.333333333333333,0,0.25,0,0.25,0.333333333333333,0,0,0.25,0,0,0,1,0,0,0,0,0,0,1983,0,0.4,0.338709677419355,0,0,0,1,0.275862068965517,0,0,0,0,0,12,2007,0,0,0,0,0,1,0,0,11.8775755229785
"44",1,0,0,0,0,0,0,0,1,0,0.269864778292886,0.113732886079959,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1975,1980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.122377622377622,0,1,0.32175622542595,0.292576419213974,1,0,0,0,1,0,1,1,0.173264486517499,0,0,0.139106402579456,0.333333333333333,0,0.25,0,0.375,0.333333333333333,0,1,0.25,0,0,0,1,0,0,0,0,0,0,1977,1,0.2,0.206989247311828,0,0,0,1,0.166666666666667,0,0,0,0,0,7,2008,0,0,0,0,0,1,0,0,11.7772186371293
"45",1,0,0,0,0,0,0,0,1,0,0.273743016759777,0.0956651934178892,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1959,1959,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.0782342657342657,0,1,0.331585845347313,0.358702432938241,1,0,0,1,0,0,1,0,0.23407917383821,0,0,0.187931828650392,0.333333333333333,0,0.25,0,0.375,0.333333333333333,0,1,0.333333333333333,0,0,0,1,0,0,0,0,0,0,1959,0,0.2,0.201612903225806,0,0,0,1,0,0,0,0,0,0,5,2006,0,0,0,0,0,1,0,0,11.8565222615337
"46",0,0,0,0,1,0,0,0,1,0,0.223463687150838,0.0915333784425793,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2005,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298984034833091,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0.199300699300699,0,0,0,0.546475358702433,1,0,0,1,0,0,1,1,0.406769936890419,0,0,0.326577614002764,0.333333333333333,0,0.5,0,0.25,0.333333333333333,1,0,0.333333333333333,0,0,0,1,0.25,0,0,0,0,0,2005,0,0.4,0.387096774193548,0,0,0,1,0.225287356321839,0.110512129380054,0,0,0,0,2,2010,0,0,0,0,0,1,0,0,12.6757668519096
"47",0,0,1,0,0,0,0,0,1,0,0.150837988826816,0.165877254862441,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2003,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0.590472027972028,0,0,0,0.447286338116032,1,0,0,1,0,0,1,1,0.33964429145152,0.305569007263922,0,0.418010133578996,0.333333333333333,0,0.25,0.5,0.125,0.333333333333333,0,0,0.333333333333333,0,0,0,1,0.25,1,0,0,0,0,2003,0,0.4,0.450268817204301,0,0,0,1,0.193103448275862,0.0579514824797844,0,0,0.34375,0,8,2009,0,0,0,0,0,1,1,0,12.387089184492
"48",1,0,0,0,0,0,0,1,0,0,0.35195530726257,0.141028778739149,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2006,2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0104895104895105,0,0,0,0.516531503431067,1,0,0,1,0,0,1,1,0.379231210556512,0,0,0.304467987102718,0,0,0.5,0,0.375,0.333333333333333,0,0,0.416666666666667,0,0,0,1,0,0,0,0,0,0,2006,0,0.6,0.55510752688172,0,0,0,1,0,0.196765498652291,0,0,0,0,7,2007,0,0,0,0,0,1,0,0,12.4280194810656
"49",0,0,0,0,0,0,0,0,0,1,0.0670391061452514,0.0454355681605505,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1920,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.229569557080474,1,0,0,0,0,0,1,1,0.115318416523236,0.346731234866828,0,0.25748502994012,0,0,0.5,0,0.25,1,0,1,0.5,0,0,0,1,0,0,0,0,0,0,97,1,0,0,0,0,0,0,0,0,0.174657534246575,0,0,0,6,2009,0,0,0,1,0,0,0,0,11.6351519472128
"50",1,0,0,0,0,0,0,0,1,0,0.251396648044693,0.09274269014267,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1966,1966,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.333479020979021,0,0,0,0.297878976918278,1,0,0,1,0,0,1,1,0.178141135972461,0,0,0.143021649009673,0.333333333333333,0,0.25,0,0.375,0.333333333333333,0,1,0.333333333333333,0,0,0,1,0,0,0,0,0,0,1966,1,0.2,0.259408602150538,0,0,0,1,0,0,0,0,0,0,1,2007,0,0,0,0,0,1,0,0,11.7519502394255
"51",0,0,0,1,0,0,0,0,1,0,0.269864778292886,0.18095046141,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,1997,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0795454545454545,0,0,0,0.247660636306925,1,0,0,0,0,0,1,1,0.131956397016638,0.327360774818402,0,0.261630584983878,0,0.5,0.5,0,0.375,0.333333333333333,0,1,0.333333333333333,0,0,0,1,0,0,0,0,0,0,1997,0,0.4,0.260752688172043,0,0,0,1,0,0.101078167115903,0,0,0,0,7,2007,0,0,0,0,0,1,0,0,12.0839106612575
"52",0,0,1,0,0,0,0,0,0,1,0.173184357541899,0.0711190452196196,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1934,1950,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.254522769806613,1,0,0,0,1,0,1,1,0.138267355134825,0,0.516499282639885,0.193919852602487,0,0,0.25,0,0.375,0.333333333333333,0,1,0.333333333333333,0,0,0,1,0.25,0,0,0,0,0,1985,1,0.4,0.354838709677419,0,0,0,1,0.128735632183908,0,0,0,0,0,9,2006,0,0,0,0,0,1,0,0,11.6483388355627
"53",0,0,0,0,0,0,0,0,0,1,0.497206703910615,0.103252184679172,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1963,1963,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.0454545454545455,0,0,0.466579292267366,0.254522769806613,1,0,0,0,1,1,0,1,0.138267355134825,0,0,0.111008751727315,0.333333333333333,0,0.25,0,0.25,0.333333333333333,0,1,0.25,0,0,0,1,0,0,0,0,0,0,1963,1,0.4,0.346774193548387,0,0,0,1,0.12183908045977,0,0,0,0,0,5,2010,0,0,0,0,0,1,0,0,11.6082447356423
"54",1,0,0,0,0,0,0,0,1,0,0.262569832402235,0.705014324585019,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1981,1987,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0.791083916083916,0,0,0,0.574547723019339,1,0,0,0,0,0,1,1,0.432587492828457,0,0,0.347305389221557,0.666666666666667,0,0,0.5,0,0.333333333333333,0,0,0.25,0,0,0,1,0.25,0,0,0,0,0,1981,0,0.6,0.600806451612903,0,0,0,1,0.985057471264368,0.0970350404312668,0,0,0,0,11,2006,0,0,0,0,0,1,0,0,12.8610012106691
"55",0,0,0,0,0,0,0,0,1,0,0.217877094972067,0.0839895768848706,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1955,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.167832167832168,0,0,0,0.119775421085465,1,0,0,0,1,0,1,1,0.294320137693632,0,0,0.236296637494242,0,0,0.25,0,0.375,0.333333333333333,0,1,0.333333333333333,0,0,0,0,0.25,0,0,0,0,0,1962,1,0.4,0.384408602150538,0,0,0,1,0,0.0673854447439353,0,0,0,0,2,2007,0,0,0,0,0,1,0,0,11.7752974217158
